id,phoneNo,location,occupation,certification,age,gender,type,availabilityPreference,availability,minimumWage,experience,clientsAttended,aadharCard,doorstepService ,references,liscenced,shoppingliscence
228,7132525273,Deccan,Salesperson,true,36,Male,Part Time,Afternoon,Afternoon,9000,9,46,578118329489,no,true,false,false
229,9450199227,Deccan,Delivery Boy,false,20,Male,Full Time,Afternoon,Whole Day,5500,9,46,225994648602,yes,false,false,false
230,9254931964,Deccan,Mechanic,true,34,Male,Part Time,Afternoon,Afternoon,6500,6,43,804953197683,yes,false,false,true
231,9222463764,Dhankawadi,Accountant,true,23,Female,Full Time,Afternoon,Whole Day,7000,9,56,917445103996,no,true,false,false
232,7374328157,Dhankawadi,Brick mason,false,36,Male,Part Time,Evening,Evening,3500,5,35,238271068919,no,false,false,false
233,8524599069,Dhankawadi,Carpenter,false,21,Male,Part Time,Afternoon,Afternoon,9000,9,56,518913699258,yes,false,false,false
234,9953147798,Dhankawadi,Cashier,true,35,Female,Part Time,Morning,Morning,3500,3,24,652486706348,no,true,false,false
235,7278144824,Dhankawadi,Childcare Worker,false,35,Female,Full Time,Morning,Whole Day,9000,8,44,568761965842,yes,true,false,true
236,9989927667,Dhankawadi,Cook,false,18,Male,Full Time,Evening,Whole Day,10000,6,49,936112485267,yes,true,false,true
237,7523472482,Dhankawadi,Driver,true,28,Male,Part Time,Afternoon,Afternoon,2000,5,27,376648718405,yes,true,false,false
238,9518991044,Dhankawadi,Electrician,true,23,Male,Part Time,Evening,Evening,7500,7,48,251809074402,yes,false,false,false
239,9756803110,Dhankawadi,Hairdresser,false,30,Female,Part Time,Afternoon,Afternoon,10000,8,55,520967438329,no,true,false,false
240,7907502297,Dhankawadi,Janitor,false,19,Male,Full Time,Evening,Whole Day,5000,10,43,658940737894,no,false,false,false
241,9334512517,Dhankawadi,Maid,true,27,Female,Part Time,Afternoon,Afternoon,2500,3,21,715420632478,yes,true,false,true
242,7485585257,Dhankawadi,Mehndi Artist,false,39,Female,Part Time,Evening,Evening,10000,7,53,263030176967,no,false,false,true
243,8802470381,Dhankawadi,Painter,true,33,Male,Full Time,Morning,Whole Day,5500,10,59,690446525523,no,true,false,false
244,9047329116,Dhankawadi,Plumber,true,29,Male,Part Time,Afternoon,Afternoon,7500,8,44,023890591639,yes,false,false,false
245,9738708802,Dhankawadi,Receptionist,false,32,Female,Full Time,Afternoon,Whole Day,6000,9,53,438483116196,no,false,false,true
246,9523601052,Dhankawadi,Security Guard,true,30,Male,Full Time,Evening,Whole Day,10000,6,43,487497866074,yes,false,false,false
247,7874400331,Dhankawadi,Tailor,false,23,Male,Full Time,Morning,Whole Day,9500,6,40,586195957032,no,true,false,true
248,9574968962,Dhankawadi,Waiter,false,30,Male,Part Time,Evening,Evening,2000,5,20,846869958943,no,true,false,false
249,9623310256,Dhankawadi,Waitress,true,20,Female,Part Time,Evening,Evening,7500,10,58,671998786112,no,false,false,true
250,8955614166,Dhankawadi,Worker,true,18,Male,Full Time,Evening,Whole Day,10000,10,40,222514053966,yes,false,false,true
251,9869754809,Dhankawadi,Salesperson,true,40,Female,Full Time,Evening,Whole Day,7000,8,49,006105781747,no,false,false,false
252,9394467635,Dhankawadi,Delivery Boy,true,23,Male,Part Time,Morning,Morning,6000,8,44,931141621672,yes,true,false,true
253,9743570624,Dhankawadi,Mechanic,true,29,Male,Part Time,Afternoon,Afternoon,7500,7,50,786898444428,yes,true,false,true
254,8121388089,Dhayari,Accountant,false,29,Female,Full Time,Evening,Whole Day,8000,10,41,516134135282,no,true,false,true
255,9560193589,Dhayari,Brick mason,false,40,Male,Full Time,Afternoon,Whole Day,5500,9,58,344033871285,no,false,false,false
256,9098441387,Dhayari,Carpenter,false,38,Male,Full Time,Evening,Whole Day,7000,10,48,435927957512,yes,false,false,true
257,9895713829,Dhayari,Cashier,true,29,Female,Full Time,Evening,Whole Day,9500,6,56,631139107761,no,false,false,true
258,9461826208,Dhayari,Childcare Worker,false,30,Female,Full Time,Evening,Whole Day,6000,10,53,768728770658,yes,false,false,true
259,9368850476,Dhayari,Cook,true,23,Male,Part Time,Afternoon,Afternoon,4500,2,13,533154197828,yes,false,false,true
260,9113170223,Dhayari,Driver,true,40,Male,Part Time,Afternoon,Afternoon,3500,4,36,018547954403,yes,true,false,false
261,7227641476,Dhayari,Electrician,true,26,Male,Part Time,Evening,Evening,9500,7,46,399769901892,yes,true,false,true
262,9975104134,Dhayari,Hairdresser,false,39,Female,Full Time,Afternoon,Whole Day,3500,5,37,035881403565,no,true,false,true
263,8592954325,Dhayari,Janitor,true,40,Male,Full Time,Evening,Whole Day,7000,7,56,265671352475,no,false,false,false
264,9470568389,Dhayari,Maid,false,33,Female,Full Time,Morning,Whole Day,4500,4,24,340806435784,yes,false,false,false
265,7991512933,Dhayari,Mehndi Artist,false,18,Female,Part Time,Afternoon,Afternoon,3500,2,20,970486487683,no,true,false,true
266,7616163957,Dhayari,Painter,false,32,Male,Part Time,Afternoon,Afternoon,4000,2,19,745907896577,no,false,false,true
267,8812183470,Dhayari,Plumber,false,24,Male,Full Time,Afternoon,Whole Day,5000,8,41,116486650454,yes,false,false,false
268,9721153095,Dhayari,Receptionist,false,31,Male,Full Time,Afternoon,Whole Day,9000,10,43,850645340291,no,true,false,false
269,7323259586,Dhayari,Security Guard,false,18,Male,Full Time,Afternoon,Whole Day,8000,8,42,101344420183,yes,true,false,false
270,9553564520,Dhayari,Tailor,true,20,Male,Part Time,Morning,Morning,8500,6,48,924560273770,no,false,false,false
271,7500363142,Dhayari,Waiter,false,38,Male,Full Time,Evening,Whole Day,2000,1,13,921887719646,no,false,false,false
272,7800465053,Dhayari,Waitress,true,35,Female,Full Time,Morning,Whole Day,3500,2,20,732888357576,no,false,false,true
273,9679911412,Dhayari,Worker,false,30,Male,Part Time,Evening,Evening,5500,8,46,746189944701,yes,false,false,false
274,9853451667,Dhayari,Salesperson,false,22,Male,Full Time,Evening,Whole Day,4000,4,29,887923670086,no,false,false,false
275,7085054841,Dhayari,Delivery Boy,false,24,Male,Part Time,Afternoon,Afternoon,9000,6,41,950745946934,yes,false,false,false
276,9108624421,Dhayari,Mechanic,true,22,Male,Part Time,Afternoon,Afternoon,3500,4,35,125998935868,yes,true,false,true
277,8223892838,Dhole Patil Road,Accountant,false,26,Female,Full Time,Evening,Whole Day,6500,6,54,722181765985,no,true,false,true
278,9482919452,Dhole Patil Road,Brick mason,false,20,Male,Part Time,Afternoon,Afternoon,9500,7,55,571331738016,no,false,false,true
279,9877232417,Dhole Patil Road,Carpenter,true,31,Male,Part Time,Afternoon,Afternoon,3500,1,7,378063624788,yes,true,false,true
280,9055067447,Dhole Patil Road,Cashier,false,33,Male,Full Time,Evening,Whole Day,5500,7,44,833057648250,no,true,false,false
281,9789512785,Dhole Patil Road,Childcare Worker,false,35,Female,Part Time,Afternoon,Afternoon,7000,6,48,794020450501,yes,false,false,true
282,8995361390,Dhole Patil Road,Cook,true,40,Male,Part Time,Morning,Morning,2000,2,11,518693828566,yes,true,false,true
283,9967373988,Dhole Patil Road,Driver,true,23,Male,Part Time,Evening,Evening,3000,1,9,097577963488,yes,false,false,false
284,8235576865,Dhole Patil Road,Electrician,true,35,Male,Full Time,Evening,Whole Day,10000,8,44,474310033033,yes,true,false,false
285,8798339968,Dhole Patil Road,Hairdresser,true,37,Female,Full Time,Afternoon,Whole Day,2500,1,13,726455904217,no,true,false,true
286,9495042698,Dhole Patil Road,Janitor,false,26,Male,Part Time,Afternoon,Afternoon,7000,8,44,919048246034,no,false,false,true
287,8969249735,Dhole Patil Road,Maid,true,21,Female,Part Time,Morning,Morning,9500,6,56,973605997897,yes,false,false,false
288,9377581291,Dhole Patil Road,Mehndi Artist,false,32,Female,Full Time,Morning,Whole Day,5000,9,41,379587786757,no,true,false,true
289,9348560297,Dhole Patil Road,Painter,true,27,Male,Full Time,Afternoon,Whole Day,4500,2,20,199542262266,no,true,false,true
290,9226361461,Dhole Patil Road,Plumber,false,22,Male,Full Time,Afternoon,Whole Day,6500,6,44,453790414811,yes,false,false,false
291,9198738037,Dhole Patil Road,Receptionist,false,30,Male,Full Time,Morning,Whole Day,2000,4,26,243333198001,no,true,false,false
292,7152729341,Dhole Patil Road,Security Guard,false,26,Male,Full Time,Morning,Whole Day,7500,8,53,221596192492,yes,false,false,true
293,8134171345,Dhole Patil Road,Tailor,false,18,Male,Full Time,Evening,Whole Day,4000,5,26,282266605246,no,true,false,true
294,9433233623,Dhole Patil Road,Waiter,false,19,Male,Part Time,Evening,Evening,3500,3,35,165693090419,no,true,false,false
295,8070218688,Dhole Patil Road,Waitress,true,23,Female,Part Time,Morning,Morning,8500,6,55,618637427749,no,true,false,false
296,9923089716,Dhole Patil Road,Worker,false,36,Male,Full Time,Morning,Whole Day,9500,6,47,191049512009,yes,false,false,false
297,8690951530,Dhole Patil Road,Salesperson,true,36,Male,Part Time,Evening,Evening,9000,10,50,192986029497,no,true,false,false
298,8619058743,Dhole Patil Road,Delivery Boy,false,37,Male,Full Time,Evening,Whole Day,6000,8,49,168221970103,yes,false,false,false
299,9951989759,Dhole Patil Road,Mechanic,false,33,Male,Part Time,Evening,Evening,3500,1,15,962679588985,yes,true,false,false
300,9351836497,Erandwane,Accountant,true,25,Female,Part Time,Evening,Evening,7000,9,58,934009300490,no,true,false,true
301,9904408086,Erandwane,Brick mason,false,26,Male,Full Time,Afternoon,Whole Day,6500,7,57,538350684065,no,false,false,true
302,9154727344,Erandwane,Carpenter,false,28,Male,Part Time,Morning,Morning,3500,2,12,697986132598,yes,false,false,false
303,9190583522,Erandwane,Cashier,false,36,Female,Full Time,Evening,Whole Day,7000,7,46,664436899647,no,true,false,true
304,7979068804,Erandwane,Childcare Worker,true,33,Female,Part Time,Morning,Morning,7000,6,47,425702117836,yes,true,false,true
305,9194543836,Erandwane,Cook,false,37,Male,Full Time,Afternoon,Whole Day,9000,6,58,373046366847,yes,false,false,true
306,7687307154,Erandwane,Driver,false,25,Male,Part Time,Evening,Evening,7000,6,51,349128685705,yes,false,false,true
307,7774148534,Erandwane,Electrician,true,30,Male,Part Time,Morning,Morning,9000,6,60,251604043928,yes,true,false,false
308,9439444164,Erandwane,Hairdresser,true,36,Female,Full Time,Afternoon,Whole Day,5000,7,43,841787093468,no,false,false,true
309,8714703159,Erandwane,Janitor,true,18,Male,Full Time,Morning,Whole Day,9000,6,51,585518805672,no,false,false,true
310,9165817152,Erandwane,Maid,true,18,Female,Full Time,Evening,Whole Day,7000,8,49,551007531741,yes,false,false,true
311,7475183776,Erandwane,Mehndi Artist,false,18,Female,Full Time,Evening,Whole Day,4500,2,7,868790757612,no,true,false,false
312,9470178570,Erandwane,Painter,true,21,Male,Part Time,Evening,Evening,2000,1,19,159689083276,no,true,false,true
313,7280827357,Erandwane,Plumber,false,34,Male,Part Time,Morning,Morning,8500,9,50,030214985219,yes,true,false,true
314,9153419514,Erandwane,Receptionist,false,35,Male,Part Time,Evening,Evening,3000,1,12,147220748138,no,true,false,false
315,9028822510,Erandwane,Security Guard,true,18,Male,Full Time,Morning,Whole Day,10000,6,45,299914743962,yes,false,false,true
316,9185811308,Erandwane,Tailor,false,18,Male,Part Time,Morning,Morning,3500,2,15,959681122376,no,false,false,false
317,9293442879,Erandwane,Waiter,true,35,Male,Full Time,Evening,Whole Day,9500,7,56,464976060876,no,false,false,true
318,8736506059,Erandwane,Waitress,true,37,Female,Full Time,Afternoon,Whole Day,3000,1,14,428687439484,no,true,false,true
319,8230615911,Erandwane,Worker,false,35,Male,Full Time,Evening,Whole Day,7500,9,56,257955191234,yes,true,false,true
320,9663499356,Erandwane,Salesperson,false,26,Male,Full Time,Evening,Whole Day,3500,3,23,318787830402,no,true,false,false
321,9661493463,Erandwane,Delivery Boy,false,20,Male,Part Time,Afternoon,Afternoon,5500,6,59,927657653544,yes,true,false,false
322,8301450895,Erandwane,Mechanic,true,33,Male,Part Time,Morning,Morning,5500,8,48,101959593132,yes,false,false,false
323,9994682561,Ganeshkhind,Accountant,false,28,Male,Full Time,Evening,Whole Day,10000,7,57,051663859501,no,true,false,false
324,9402898114,Ganeshkhind,Brick mason,true,29,Male,Full Time,Evening,Whole Day,5500,8,60,435009849823,no,true,false,true
325,8737857663,Ganeshkhind,Carpenter,false,38,Male,Part Time,Morning,Morning,9000,10,44,836627138060,yes,true,false,false
326,9281314196,Ganeshkhind,Cashier,true,38,Male,Part Time,Morning,Morning,8500,6,60,257110517525,no,true,false,true
327,9001422571,Ganeshkhind,Childcare Worker,false,38,Female,Full Time,Afternoon,Whole Day,7500,9,52,365436818334,yes,true,false,false
328,7017026245,Ganeshkhind,Cook,true,28,Male,Part Time,Evening,Evening,8000,6,40,702053767948,yes,true,false,true
329,9721572649,Ganeshkhind,Driver,false,20,Male,Part Time,Afternoon,Afternoon,8500,9,44,797235854270,yes,false,false,false
330,9471349076,Ganeshkhind,Electrician,false,32,Male,Part Time,Evening,Evening,5500,6,41,057188008337,yes,false,false,true
331,8860532823,Ganeshkhind,Hairdresser,true,23,Female,Full Time,Evening,Whole Day,5000,9,47,257997218869,no,false,false,true
332,8548109272,Ganeshkhind,Janitor,true,32,Male,Full Time,Morning,Whole Day,8500,9,57,458547259833,no,false,false,false
333,8809749767,Ganeshkhind,Maid,true,30,Female,Part Time,Evening,Evening,7500,9,43,928098760949,yes,true,false,false
334,7064773328,Ganeshkhind,Mehndi Artist,true,33,Female,Part Time,Evening,Evening,8500,10,43,314310962919,no,true,false,true
335,7047515432,Ganeshkhind,Painter,true,31,Male,Full Time,Evening,Whole Day,5500,9,59,576557999280,no,false,false,true
336,7202944689,Ganeshkhind,Plumber,true,32,Male,Full Time,Evening,Whole Day,5000,6,53,430735356795,yes,false,false,false
337,8936878317,Ganeshkhind,Receptionist,false,23,Female,Full Time,Evening,Whole Day,9500,7,50,273512571679,no,true,false,false
338,8502407232,Ganeshkhind,Security Guard,false,21,Male,Part Time,Morning,Morning,6500,9,58,003840121736,yes,true,false,true
339,8652062504,Ganeshkhind,Tailor,true,40,Male,Part Time,Afternoon,Afternoon,9000,8,45,190395315741,no,true,false,false
340,9604941314,Ganeshkhind,Waiter,false,26,Male,Full Time,Afternoon,Whole Day,3500,5,31,415241793697,no,false,false,true
341,9581715885,Ganeshkhind,Waitress,false,20,Female,Part Time,Evening,Evening,5000,10,57,239336105533,no,false,false,true
342,8042008162,Ganeshkhind,Worker,false,19,Male,Part Time,Morning,Morning,8500,7,51,058421037180,yes,false,false,false
343,9082514688,Ganeshkhind,Salesperson,true,18,Male,Part Time,Afternoon,Afternoon,3500,1,17,524411334349,no,false,false,true
344,8227773730,Ganeshkhind,Delivery Boy,false,33,Male,Full Time,Evening,Whole Day,3000,1,5,591438150771,yes,true,false,true
345,9526767218,Ganeshkhind,Mechanic,true,27,Male,Part Time,Evening,Evening,4000,5,22,386765022571,yes,true,false,false
346,9168900841,Ghorpadi,Accountant,false,20,Female,Full Time,Morning,Whole Day,3000,3,37,561322917719,no,true,false,true
347,7203793109,Ghorpadi,Brick mason,false,18,Male,Full Time,Afternoon,Whole Day,3500,3,24,118583942263,no,true,false,false
348,8953087515,Ghorpadi,Carpenter,true,29,Male,Part Time,Evening,Evening,8000,9,43,727208274954,yes,false,false,true
349,9591590180,Ghorpadi,Cashier,false,29,Male,Part Time,Morning,Morning,3500,3,33,514208758304,no,false,false,false
350,9095981054,Ghorpadi,Childcare Worker,false,34,Female,Full Time,Morning,Whole Day,4500,4,25,619249156566,yes,false,false,false
351,9762744861,Ghorpadi,Cook,true,34,Male,Part Time,Afternoon,Afternoon,5500,6,58,379301096811,yes,true,false,false
352,8095497818,Ghorpadi,Driver,true,26,Male,Full Time,Afternoon,Whole Day,8500,7,40,858762162375,yes,false,false,true
353,7332152513,Ghorpadi,Electrician,true,20,Male,Full Time,Morning,Whole Day,8500,8,59,728227308080,yes,false,false,false
354,9420115264,Ghorpadi,Hairdresser,false,38,Female,Part Time,Morning,Morning,2500,3,39,587256203719,no,false,false,true
355,7325768627,Ghorpadi,Janitor,true,23,Male,Full Time,Morning,Whole Day,2500,1,10,107718586912,no,false,false,false
356,9000998846,Ghorpadi,Maid,false,35,Female,Full Time,Evening,Whole Day,8000,7,44,020407994933,yes,false,false,true
357,9790414466,Ghorpadi,Mehndi Artist,true,38,Female,Part Time,Evening,Evening,9000,10,60,036578219871,no,true,false,false
358,7035542523,Ghorpadi,Painter,false,32,Male,Full Time,Evening,Whole Day,7500,10,51,974324876642,no,false,false,false
359,9696861746,Ghorpadi,Plumber,true,23,Male,Part Time,Evening,Evening,4500,4,39,886127428677,yes,true,false,false
360,8463629103,Ghorpadi,Receptionist,false,36,Male,Full Time,Evening,Whole Day,2000,1,7,918688510697,no,true,false,true
361,8663715351,Ghorpadi,Security Guard,false,21,Male,Part Time,Morning,Morning,8500,10,46,222517939466,yes,true,false,false
362,9741559675,Ghorpadi,Tailor,false,29,Male,Full Time,Morning,Whole Day,2000,4,25,515019036094,no,true,false,true
363,8200267058,Ghorpadi,Waiter,false,19,Male,Full Time,Morning,Whole Day,4500,4,25,121346564091,no,false,false,true
364,9505783678,Ghorpadi,Waitress,false,36,Female,Full Time,Evening,Whole Day,8000,9,60,876272900075,no,true,false,true
365,9880002468,Ghorpadi,Worker,false,23,Male,Full Time,Afternoon,Whole Day,7500,8,51,504963580877,yes,true,false,true
366,9007273148,Ghorpadi,Salesperson,true,27,Male,Full Time,Evening,Whole Day,8500,9,47,335362342043,no,true,false,true
367,9320176563,Ghorpadi,Delivery Boy,true,23,Male,Part Time,Afternoon,Afternoon,3500,4,21,291083134111,yes,false,false,true
368,9984388515,Ghorpadi,Mechanic,false,32,Male,Full Time,Afternoon,Whole Day,3000,3,27,391295321766,yes,true,false,true
369,9259146112,Gultekdi,Accountant,true,37,Male,Part Time,Evening,Evening,9500,8,47,611065511755,no,false,false,false
370,8397154388,Gultekdi,Brick mason,false,34,Male,Full Time,Evening,Whole Day,6500,8,54,344397056444,no,true,false,true
371,7739395211,Gultekdi,Carpenter,false,22,Male,Part Time,Afternoon,Afternoon,7500,6,42,637961664864,yes,false,false,false
372,8603761835,Gultekdi,Cashier,false,25,Male,Part Time,Afternoon,Afternoon,5500,10,60,840337038371,no,false,false,false
373,7158130605,Gultekdi,Childcare Worker,true,22,Female,Part Time,Afternoon,Afternoon,7500,8,47,457427393595,yes,false,false,false
374,9915025724,Gultekdi,Cook,true,28,Male,Part Time,Afternoon,Afternoon,5000,7,54,991039635267,yes,true,false,true
375,8426314416,Gultekdi,Driver,true,21,Male,Full Time,Evening,Whole Day,2000,3,24,913595087788,yes,false,false,true
376,9142843845,Gultekdi,Electrician,false,22,Male,Part Time,Afternoon,Afternoon,3500,5,23,054926740318,yes,true,false,false
377,7152325678,Gultekdi,Hairdresser,true,39,Female,Full Time,Afternoon,Whole Day,10000,7,60,988578711040,no,false,false,false
378,9356130882,Gultekdi,Janitor,false,19,Male,Part Time,Evening,Evening,2500,2,12,201222088134,no,false,false,true
379,9025760666,Gultekdi,Maid,false,38,Female,Full Time,Morning,Whole Day,10000,10,60,793342440061,yes,true,false,true
380,9746348219,Gultekdi,Mehndi Artist,false,28,Female,Full Time,Evening,Whole Day,2000,3,28,857233761964,no,true,false,false
381,9326710486,Gultekdi,Painter,false,37,Male,Full Time,Morning,Whole Day,6500,8,48,862375064104,no,true,false,false
382,9408368344,Gultekdi,Plumber,false,35,Male,Part Time,Evening,Evening,9000,8,60,153716781770,yes,true,false,false
383,8726424072,Gultekdi,Receptionist,false,35,Male,Full Time,Afternoon,Whole Day,8500,10,52,045843630734,no,false,false,false
384,7003686016,Gultekdi,Security Guard,false,26,Male,Part Time,Afternoon,Afternoon,2000,3,24,447191783924,yes,false,false,true
385,9656251911,Gultekdi,Tailor,false,19,Male,Part Time,Morning,Morning,2500,2,18,444147493148,no,true,false,true
386,9707884168,Gultekdi,Waiter,false,32,Male,Part Time,Evening,Evening,2000,3,39,812696330624,no,true,false,false
387,7074691500,Gultekdi,Waitress,false,30,Female,Part Time,Morning,Morning,5500,7,45,212249013129,no,false,false,false
388,8218942010,Gultekdi,Worker,false,25,Male,Part Time,Afternoon,Afternoon,5000,9,56,569913785127,yes,true,false,true
389,9396580975,Gultekdi,Salesperson,true,33,Female,Full Time,Evening,Whole Day,5000,7,49,931981504207,no,false,false,true
390,9605707937,Gultekdi,Delivery Boy,false,28,Male,Part Time,Afternoon,Afternoon,7500,7,57,584800742470,yes,false,false,false
391,8381247056,Gultekdi,Mechanic,false,21,Male,Part Time,Afternoon,Afternoon,8500,7,44,021979337318,yes,true,false,true
392,9483865296,Hadapsar,Accountant,true,34,Female,Part Time,Morning,Morning,10000,9,55,170270280132,no,false,false,false
393,8625873468,Hadapsar,Brick mason,false,36,Male,Part Time,Morning,Morning,9500,8,53,851791505205,no,false,false,true
394,9908814461,Hadapsar,Carpenter,true,31,Male,Full Time,Afternoon,Whole Day,7500,6,57,422908747074,yes,true,false,false
395,9432615822,Hadapsar,Cashier,true,23,Female,Part Time,Evening,Evening,10000,10,57,532133866767,no,true,false,true
396,9876987361,Hadapsar,Childcare Worker,false,20,Female,Part Time,Morning,Morning,7000,6,51,278092382937,yes,true,false,false
397,8955259571,Hadapsar,Cook,true,30,Male,Part Time,Afternoon,Afternoon,7000,9,58,708858670644,yes,false,false,false
398,9063656514,Hadapsar,Driver,false,39,Male,Part Time,Morning,Morning,10000,8,47,858139511720,yes,false,false,false
399,7922642857,Hadapsar,Electrician,false,40,Male,Part Time,Evening,Evening,5500,7,59,715561087146,yes,true,false,false
400,9543807632,Hadapsar,Hairdresser,false,18,Female,Full Time,Afternoon,Whole Day,10000,9,49,184365248363,no,false,false,false
401,8586322600,Hadapsar,Janitor,true,32,Male,Part Time,Evening,Evening,3000,1,13,697048838326,no,true,false,true
402,9454810766,Hadapsar,Maid,false,21,Female,Part Time,Morning,Morning,6000,7,60,477063601629,yes,true,false,false
403,8117985856,Hadapsar,Mehndi Artist,false,22,Female,Full Time,Afternoon,Whole Day,4500,5,32,821209459552,no,false,false,true
404,8226329483,Hadapsar,Painter,true,28,Male,Full Time,Afternoon,Whole Day,3500,5,36,057886187878,no,true,false,false
405,7863501464,Hadapsar,Plumber,true,21,Male,Part Time,Morning,Morning,6000,8,56,468662408976,yes,true,false,false
406,9685437175,Hadapsar,Receptionist,true,33,Female,Full Time,Morning,Whole Day,2000,1,6,163685253232,no,true,false,true
407,9232235032,Hadapsar,Security Guard,false,18,Male,Part Time,Evening,Evening,6000,9,53,396622370207,yes,true,false,false
408,9461692989,Hadapsar,Tailor,false,40,Male,Part Time,Morning,Morning,5000,9,56,365821720402,no,false,false,true
409,9292809704,Hadapsar,Waiter,false,19,Male,Full Time,Afternoon,Whole Day,4500,2,8,594029704979,no,false,false,false
410,9399027472,Hadapsar,Waitress,true,31,Female,Full Time,Afternoon,Whole Day,3000,3,39,286636415041,no,true,false,false
411,7892769240,Hadapsar,Worker,false,33,Male,Full Time,Evening,Whole Day,9500,6,57,409129536453,yes,false,false,false
412,9485970800,Hadapsar,Salesperson,true,25,Female,Full Time,Morning,Whole Day,6000,10,56,355768836883,no,false,false,false
413,8769301189,Hadapsar,Delivery Boy,false,25,Male,Full Time,Evening,Whole Day,8000,9,43,729038830465,yes,false,false,true
414,7005798103,Hadapsar,Mechanic,false,22,Male,Full Time,Afternoon,Whole Day,2000,4,31,525674247271,yes,false,false,true
415,8501997579,Hinjewadi,Accountant,true,40,Male,Full Time,Morning,Whole Day,9500,9,52,364245706597,no,false,false,false
416,8398034209,Hinjewadi,Brick mason,true,32,Male,Full Time,Afternoon,Whole Day,2500,2,14,065126988019,no,true,false,false
417,9643905514,Hinjewadi,Carpenter,false,37,Male,Part Time,Morning,Morning,7500,8,46,849941674190,yes,true,false,false
418,9704567536,Hinjewadi,Cashier,false,22,Male,Part Time,Morning,Morning,9000,10,43,063720224271,no,false,false,true
419,9416478136,Hinjewadi,Childcare Worker,false,21,Female,Full Time,Morning,Whole Day,6000,7,52,974647052701,yes,false,false,true
420,9750813614,Hinjewadi,Cook,true,24,Male,Part Time,Evening,Evening,4000,5,35,227655287345,yes,false,false,true
421,7222941552,Hinjewadi,Driver,true,26,Male,Full Time,Evening,Whole Day,5500,9,41,281678980964,yes,false,false,true
422,9356125791,Hinjewadi,Electrician,true,22,Male,Part Time,Evening,Evening,7000,8,55,651224977666,yes,true,false,false
423,9839142857,Hinjewadi,Hairdresser,false,27,Female,Full Time,Morning,Whole Day,3000,5,40,321354158134,no,false,false,true
424,9573428555,Hinjewadi,Janitor,false,37,Male,Full Time,Evening,Whole Day,9500,10,40,222203896489,no,true,false,false
425,9843384176,Hinjewadi,Maid,true,25,Female,Full Time,Morning,Whole Day,8000,10,50,791525364977,yes,true,false,true
426,8427802999,Hinjewadi,Mehndi Artist,false,32,Female,Part Time,Afternoon,Afternoon,5000,9,40,241247370048,no,true,false,true
427,8813770207,Hinjewadi,Painter,true,23,Male,Full Time,Afternoon,Whole Day,8500,6,41,284252566599,no,true,false,false
428,7074597998,Hinjewadi,Plumber,true,30,Male,Part Time,Afternoon,Afternoon,2000,1,16,807061683848,yes,true,false,false
429,9915060822,Hinjewadi,Receptionist,false,32,Male,Full Time,Afternoon,Whole Day,5000,7,57,991570190588,no,true,false,true
430,8746127811,Hinjewadi,Security Guard,false,32,Male,Full Time,Evening,Whole Day,2500,2,6,984561198772,yes,false,false,false
431,8859561867,Hinjewadi,Tailor,false,25,Male,Full Time,Morning,Whole Day,2500,4,30,675986555716,no,false,false,true
432,8797914427,Hinjewadi,Waiter,false,25,Male,Part Time,Evening,Evening,4500,2,9,722554217878,no,false,false,true
433,9963080930,Hinjewadi,Waitress,true,32,Female,Full Time,Afternoon,Whole Day,9000,10,45,206411662210,no,true,false,true
434,9101722000,Hinjewadi,Worker,true,28,Male,Full Time,Afternoon,Whole Day,4500,5,39,495063487151,yes,false,false,true
435,9584206558,Hinjewadi,Salesperson,true,39,Male,Part Time,Afternoon,Afternoon,3500,4,40,936489620256,no,true,false,false
436,9058037765,Hinjewadi,Delivery Boy,false,33,Male,Full Time,Morning,Whole Day,2500,5,37,937930435938,yes,true,false,true
437,8444391077,Hinjewadi,Mechanic,true,39,Male,Full Time,Afternoon,Whole Day,8000,8,50,663434144396,yes,false,false,false
438,9080642785,Katraj,Accountant,true,19,Male,Full Time,Morning,Whole Day,8500,10,44,934376500360,no,true,false,true
439,8922602371,Katraj,Brick mason,false,21,Male,Full Time,Morning,Whole Day,6500,9,60,927620180746,no,false,false,false
440,9001246052,Katraj,Carpenter,false,26,Male,Part Time,Evening,Evening,8000,8,43,074948628688,yes,false,false,false
441,9605131756,Katraj,Cashier,false,31,Male,Part Time,Morning,Morning,10000,9,49,228653621975,no,true,false,false
442,9166044003,Katraj,Childcare Worker,true,40,Female,Part Time,Morning,Morning,8000,6,40,356612739147,yes,false,false,false
443,7028933623,Katraj,Cook,true,18,Male,Part Time,Afternoon,Afternoon,3000,4,32,051287832606,yes,true,false,true
444,8335228236,Katraj,Driver,true,33,Male,Part Time,Morning,Morning,6500,7,42,495399356972,yes,true,false,true
445,7815061494,Katraj,Electrician,false,25,Male,Full Time,Evening,Whole Day,2500,4,21,526544739851,yes,true,false,false
446,8181229913,Katraj,Hairdresser,true,23,Female,Part Time,Afternoon,Afternoon,9500,6,56,008432116628,no,false,false,false
447,9966255236,Katraj,Janitor,true,19,Male,Part Time,Evening,Evening,3000,4,25,196423833485,no,true,false,false
448,7385063125,Katraj,Maid,false,20,Female,Part Time,Afternoon,Afternoon,6000,7,43,298283058817,yes,false,false,false
449,9502800201,Katraj,Mehndi Artist,false,36,Female,Full Time,Afternoon,Whole Day,8500,8,54,819210201456,no,false,false,true
